date,campaign_id,campaign_name,impressions,clicks,spend,conversions,extracted_at
2026-05-24,F-1006,NMB_US_Meta_Prospecting_2026Q2,30026,301,284.6,7,2026-08-01 03:12:44
2026-05-25,F-1006,NMB_US_Meta_Prospecting_2026Q2,36268,346,342.33,9,2026-08-01 03:12:44
2026-05-26,F-1006,NMB_US_Meta_Prospecting_2026Q2,47833,481,448.7,19,2026-08-01 03:12:44
2026-05-27,F-1006,NMB_US_Meta_Prospecting_2026Q2,41697,371,377.83,6,2026-08-01 03:12:44
2026-05-28,F-1006,NMB_US_Meta_Prospecting_2026Q2,36279,314,355.65,8,2026-08-01 03:12:44
2026-05-29,F-1006,NMB_US_Meta_Prospecting_2026Q2,39542,420,393.93,10,2026-08-01 03:12:44
2026-05-30,F-1006,NMB_US_Meta_Prospecting_2026Q2,34778,312,304.9,11,2026-08-01 03:12:44
2026-05-31,F-1006,NMB_US_Meta_Prospecting_2026Q2,27592,266,269.61,6,2026-08-01 03:12:44
2026-06-01,F-1006,NMB_US_Meta_Prospecting_2026Q2,45687,392,400.82,9,2026-08-01 03:12:44
2026-06-02,F-1006,NMB_US_Meta_Prospecting_2026Q2,47549,436,415.71,10,2026-08-01 03:12:44
2026-06-03,F-1006,NMB_US_Meta_Prospecting_2026Q2,50283,520,454.65,15,2026-08-01 03:12:44
2026-06-04,F-1006,NMB_US_Meta_Prospecting_2026Q2,42461,441,412.66,8,2026-08-01 03:12:44
2026-06-05,F-1006,NMB_US_Meta_Prospecting_2026Q2,38364,329,392.88,13,2026-08-01 03:12:44
2026-06-06,F-1006,NMB_US_Meta_Prospecting_2026Q2,28774,259,264.43,3,2026-08-01 03:12:44
2026-06-07,F-1006,NMB_US_Meta_Prospecting_2026Q2,26753,269,278.16,9,2026-08-01 03:12:44
2026-06-08,F-1006,NMB_US_Meta_Prospecting_2026Q2,45402,414,445.79,10,2026-08-01 03:12:44
2026-06-09,F-1006,NMB_US_Meta_Prospecting_2026Q2,40819,447,430.71,6,2026-08-01 03:12:44
2026-06-10,F-1006,NMB_US_Meta_Prospecting_2026Q2,44207,377,441.32,14,2026-08-01 03:12:44
2026-06-11,F-1006,NMB_US_Meta_Prospecting_2026Q2,33933,384,345.35,6,2026-08-01 03:12:44
2026-06-12,F-1006,NMB_US_Meta_Prospecting_2026Q2,38250,350,338.07,10,2026-08-01 03:12:44
2026-06-13,F-1006,NMB_US_Meta_Prospecting_2026Q2,28518,261,294.85,5,2026-08-01 03:12:44
2026-06-14,F-1006,NMB_US_Meta_Prospecting_2026Q2,27600,278,243.74,13,2026-08-01 03:12:44
2026-06-14,F-1006,NMB_US_Meta_Prospecting_2026Q2,27600,278,243.74,13,2026-08-01 03:12:44
2026-06-15,F-1006,NMB_US_Meta_Prospecting_2026Q2,42589,417,431.58,9,2026-08-01 03:12:44
2026-06-16,F-1006,NMB_US_Meta_Prospecting_2026Q2,44485,458,403.3,14,2026-08-01 03:12:44
2026-06-17,F-1006,NMB_US_Meta_Prospecting_2026Q2,38077,359,370.53,7,2026-08-01 03:12:44
2026-06-18,F-1006,NMB_US_Meta_Prospecting_2026Q2,49019,468,456.51,19,2026-08-01 03:12:44
2026-06-19,F-1006,NMB_US_Meta_Prospecting_2026Q2,42426,475,390.06,10,2026-08-01 03:12:44
2026-06-20,F-1006,NMB_US_Meta_Prospecting_2026Q2,36497,400,338.6,14,2026-08-01 03:12:44
2026-06-21,F-1006,NMB_US_Meta_Prospecting_2026Q2,36181,407,329.74,10,2026-08-01 03:12:44
2026-06-22,F-1006,NMB_US_Meta_Prospecting_2026Q2,35278,320,364.71,8,2026-08-01 03:12:44
2026-06-23,F-1006,NMB_US_Meta_Prospecting_2026Q2,48333,532,456.59,11,2026-08-01 03:12:44
2026-06-24,F-1006,NMB_US_Meta_Prospecting_2026Q2,41359,380,405.39,12,2026-08-01 03:12:44
2026-06-25,F-1006,NMB_US_Meta_Prospecting_2026Q2,53226,462,486.98,18,2026-08-01 03:12:44
2026-06-26,F-1006,NMB_US_Meta_Prospecting_2026Q2,39173,390,375.19,7,2026-08-01 03:12:44
2026-06-27,F-1006,NMB_US_Meta_Prospecting_2026Q2,26198,237,261.12,5,2026-08-01 03:12:44
2026-06-28,F-1006,NMB_US_Meta_Prospecting_2026Q2,34578,381,324.08,11,2026-08-01 03:12:44
2026-06-29,F-1006,NMB_US_Meta_Prospecting_2026Q2,40342,346,411.24,9,2026-08-01 03:12:44
2026-06-30,F-1006,NMB_US_Meta_Prospecting_2026Q2,44315,491,432.85,8,2026-08-01 03:12:44
2026-07-01,F-1006,NMB_US_Meta_Prospecting_2026Q2,47953,409,479.79,9,2026-08-01 03:12:44
2026-07-02,F-1006,NMB_US_Meta_Prospecting_2026Q2,54588,480,496.2,14,2026-08-01 03:12:44
2026-07-03,F-1006,NMB_US_Meta_Prospecting_2026Q2,45294,463,458.8,13,2026-08-01 03:12:44
2026-07-04,F-1006,NMB_US_Meta_Prospecting_2026Q2,34195,348,330.28,8,2026-08-01 03:12:44
2026-07-05,F-1006,NMB_US_Meta_Prospecting_2026Q2,32327,310,284.43,7,2026-08-01 03:12:44
2026-07-06,F-1006,NMB_US_Meta_Prospecting_2026Q2,44408,477,465.66,12,2026-08-01 03:12:44
2026-07-07,F-1006,NMB_US_Meta_Prospecting_2026Q2,46278,444,478.99,8,2026-08-01 03:12:44
2026-07-08,F-1006,NMB_US_Meta_Prospecting_2026Q2,39164,421,380.44,0,2026-08-01 03:12:44
2026-07-09,F-1006,NMB_US_Meta_Prospecting_2026Q2,50432,466,466.94,0,2026-08-01 03:12:44
2026-07-10,F-1006,NMB_US_Meta_Prospecting_2026Q2,51247,461,474.15,0,2026-08-01 03:12:44
2026-07-11,F-1006,NMB_US_Meta_Prospecting_2026Q2,26746,260,255.61,0,2026-08-01 03:12:44
2026-07-12,F-1006,NMB_US_Meta_Prospecting_2026Q2,30297,272,268.48,8,2026-08-01 03:12:44
2026-07-13,F-1006,NMB_US_Meta_Prospecting_2026Q2,43525,392,420.17,8,2026-08-01 03:12:44
2026-07-14,F-1006,NMB_US_Meta_Prospecting_2026Q2,44015,445,413.97,14,2026-08-01 03:12:44
2026-07-15,F-1006,NMB_US_Meta_Prospecting_2026Q2,50282,549,466.48,13,2026-08-01 03:12:44
2026-07-16,F-1006,NMB_US_Meta_Prospecting_2026Q2,47482,452,483.02,13,2026-08-01 03:12:44
2026-07-17,F-1006,NMB_US_Meta_Prospecting_2026Q2,43092,446,447.94,17,2026-08-01 03:12:44
2026-07-18,F-1006,NMB_US_Meta_Prospecting_2026Q2,33813,358,304.08,9,2026-08-01 03:12:44
2026-07-19,F-1006,NMB_US_Meta_Prospecting_2026Q2,31078,329,305.63,10,2026-08-01 03:12:44
2026-07-20,F-1006,NMB_US_Meta_Prospecting_2026Q2,35360,368,361.63,11,2026-08-01 03:12:44
2026-07-21,F-1006,NMB_US_Meta_Prospecting_2026Q2,43822,480,414.83,20,2026-08-01 03:12:44
2026-07-22,F-1006,NMB_US_Meta_Prospecting_2026Q2,52200,563,512.91,8,2026-08-01 03:12:44
2026-07-23,F-1006,NMB_US_Meta_Prospecting_2026Q2,46074,452,464.04,13,2026-08-01 03:12:44
2026-07-24,F-1006,NMB_US_Meta_Prospecting_2026Q2,44929,465,407.2,8,2026-08-01 03:12:44
2026-07-25,F-1006,NMB_US_Meta_Prospecting_2026Q2,40366,382,373.06,6,2026-08-01 03:12:44
2026-07-26,F-1006,NMB_US_Meta_Prospecting_2026Q2,33629,298,290.71,12,2026-08-01 03:12:44
2026-07-27,F-1006,NMB_US_Meta_Prospecting_2026Q2,42265,419,436.44,7,2026-08-01 03:12:44
2026-07-28,F-1006,NMB_US_Meta_Prospecting_2026Q2,41457,379,393.82,5,2026-08-01 03:12:44
2026-07-29,F-1006,NMB_US_Meta_Prospecting_2026Q2,53943,491,458.07,13,2026-08-01 03:12:44
2026-07-29,F-1006,NMB_US_Meta_Prospecting_2026Q2,53943,491,525.71,16,2026-08-04 03:09:10
2026-07-30,F-1006,NMB_US_Meta_Prospecting_2026Q2,53780,503,472.54,9,2026-08-01 03:12:44
2026-07-30,F-1006,NMB_US_Meta_Prospecting_2026Q2,53780,503,516.31,12,2026-08-04 03:09:10
2026-07-31,F-1006,NMB_US_Meta_Prospecting_2026Q2,43585,459,374.22,9,2026-08-01 03:12:44
2026-07-31,F-1006,NMB_US_Meta_Prospecting_2026Q2,43585,459,429.84,11,2026-08-04 03:09:10
2026-05-01,F-1007,NMB_US_Meta_Retargeting_2026Q2,16657,233,168.91,8,2026-08-01 03:12:44
2026-05-02,F-1007,NMB_US_Meta_Retargeting_2026Q2,12444,179,128.57,10,2026-08-01 03:12:44
2026-05-03,F-1007,NMB_US_Meta_Retargeting_2026Q2,10459,171,105.53,8,2026-08-01 03:12:44
2026-05-04,F-1007,NMB_US_Meta_Retargeting_2026Q2,18672,244,186.77,7,2026-08-01 03:12:44
2026-05-05,F-1007,NMB_US_Meta_Retargeting_2026Q2,17899,307,173.31,11,2026-08-01 03:12:44
2026-05-06,F-1007,NMB_US_Meta_Retargeting_2026Q2,15786,231,143.84,8,2026-08-01 03:12:44
2026-05-07,F-1007,NMB_US_Meta_Retargeting_2026Q2,16714,283,158.95,14,2026-08-01 03:12:44
2026-05-08,F-1007,NMB_US_Meta_Retargeting_2026Q2,16793,259,149.62,11,2026-08-01 03:12:44
2026-05-09,F-1007,NMB_US_Meta_Retargeting_2026Q2,10400,162,97.09,7,2026-08-01 03:12:44
2026-05-10,F-1007,NMB_US_Meta_Retargeting_2026Q2,12184,183,125.01,11,2026-08-01 03:12:44
2026-05-11,F-1007,NMB_US_Meta_Retargeting_2026Q2,15636,263,137.27,9,2026-08-01 03:12:44
2026-05-12,F-1007,NMB_US_Meta_Retargeting_2026Q2,19204,261,180.26,16,2026-08-01 03:12:44
2026-05-13,F-1007,NMB_US_Meta_Retargeting_2026Q2,15559,211,157.24,5,2026-08-01 03:12:44
2026-05-14,F-1007,NMB_US_Meta_Retargeting_2026Q2,14405,192,142.08,7,2026-08-01 03:12:44
2026-05-15,F-1007,NMB_US_Meta_Retargeting_2026Q2,18547,272,172.32,12,2026-08-01 03:12:44
2026-05-16,F-1007,NMB_US_Meta_Retargeting_2026Q2,13500,205,121.64,8,2026-08-01 03:12:44
2026-05-17,F-1007,NMB_US_Meta_Retargeting_2026Q2,12580,198,124.2,5,2026-08-01 03:12:44
2026-05-18,F-1007,NMB_US_Meta_Retargeting_2026Q2,16857,287,168.69,7,2026-08-01 03:12:44
2026-05-19,F-1007,NMB_US_Meta_Retargeting_2026Q2,15243,203,154.18,7,2026-08-01 03:12:44
2026-05-20,F-1007,NMB_US_Meta_Retargeting_2026Q2,23099,337,212.51,11,2026-08-01 03:12:44
2026-05-21,F-1007,NMB_US_Meta_Retargeting_2026Q2,19072,326,171.24,15,2026-08-01 03:12:44
2026-05-22,F-1007,NMB_US_Meta_Retargeting_2026Q2,16687,216,147.85,6,2026-08-01 03:12:44
2026-05-23,F-1007,NMB_US_Meta_Retargeting_2026Q2,12676,171,110.36,5,2026-08-01 03:12:44
2026-05-24,F-1007,NMB_US_Meta_Retargeting_2026Q2,13812,235,127.51,7,2026-08-01 03:12:44
2026-05-25,F-1007,NMB_US_Meta_Retargeting_2026Q2,15135,256,158.0,8,2026-08-01 03:12:44
2026-05-26,F-1007,NMB_US_Meta_Retargeting_2026Q2,18505,269,186.69,10,2026-08-01 03:12:44
2026-05-27,F-1007,NMB_US_Meta_Retargeting_2026Q2,19960,311,191.49,12,2026-08-01 03:12:44
2026-05-28,F-1007,NMB_US_Meta_Retargeting_2026Q2,17867,290,175.63,9,2026-08-01 03:12:44
2026-05-29,F-1007,NMB_US_Meta_Retargeting_2026Q2,18646,314,183.6,10,2026-08-01 03:12:44
2026-05-30,F-1007,NMB_US_Meta_Retargeting_2026Q2,10390,153,103.11,5,2026-08-01 03:12:44
2026-05-31,F-1007,NMB_US_Meta_Retargeting_2026Q2,12847,214,135.12,7,2026-08-01 03:12:44
2026-06-01,F-1007,NMB_US_Meta_Retargeting_2026Q2,20058,328,196.9,18,2026-08-01 03:12:44
2026-06-02,F-1007,NMB_US_Meta_Retargeting_2026Q2,20608,308,200.08,19,2026-08-01 03:12:44
2026-06-03,F-1007,NMB_US_Meta_Retargeting_2026Q2,15072,210,156.26,13,2026-08-01 03:12:44
2026-06-04,F-1007,NMB_US_Meta_Retargeting_2026Q2,18187,241,172.31,11,2026-08-01 03:12:44
2026-06-05,F-1007,NMB_US_Meta_Retargeting_2026Q2,14272,192,139.65,12,2026-08-01 03:12:44
2026-06-06,F-1007,NMB_US_Meta_Retargeting_2026Q2,11583,156,108.24,7,2026-08-01 03:12:44
2026-06-07,F-1007,NMB_US_Meta_Retargeting_2026Q2,14111,230,132.14,8,2026-08-01 03:12:44
2026-06-08,F-1007,NMB_US_Meta_Retargeting_2026Q2,16622,248,162.81,9,2026-08-01 03:12:44
2026-06-09,F-1007,NMB_US_Meta_Retargeting_2026Q2,17999,301,156.1,14,2026-08-01 03:12:44
2026-06-10,F-1007,NMB_US_Meta_Retargeting_2026Q2,18839,248,179.19,21,2026-08-01 03:12:44
2026-06-11,F-1007,NMB_US_Meta_Retargeting_2026Q2,17878,303,182.36,13,2026-08-01 03:12:44
2026-06-12,F-1007,NMB_US_Meta_Retargeting_2026Q2,15228,204,137.65,3,2026-08-01 03:12:44
2026-06-13,F-1007,NMB_US_Meta_Retargeting_2026Q2,13722,189,129.3,10,2026-08-01 03:12:44
2026-06-14,F-1007,NMB_US_Meta_Retargeting_2026Q2,14980,205,133.32,13,2026-08-01 03:12:44
2026-06-14,F-1007,NMB_US_Meta_Retargeting_2026Q2,14980,205,133.32,13,2026-08-01 03:12:44
2026-06-15,F-1007,NMB_US_Meta_Retargeting_2026Q2,16625,245,166.8,10,2026-08-01 03:12:44
2026-06-16,F-1007,NMB_US_Meta_Retargeting_2026Q2,22551,386,215.13,15,2026-08-01 03:12:44
2026-06-17,F-1007,NMB_US_Meta_Retargeting_2026Q2,23603,326,218.1,15,2026-08-01 03:12:44
2026-06-18,F-1007,NMB_US_Meta_Retargeting_2026Q2,17634,264,173.47,11,2026-08-01 03:12:44
2026-06-19,F-1007,NMB_US_Meta_Retargeting_2026Q2,17305,232,170.46,13,2026-08-01 03:12:44
2026-06-20,F-1007,NMB_US_Meta_Retargeting_2026Q2,13605,203,136.14,12,2026-08-01 03:12:44
2026-06-21,F-1007,NMB_US_Meta_Retargeting_2026Q2,11894,200,105.98,4,2026-08-01 03:12:44
2026-06-22,F-1007,NMB_US_Meta_Retargeting_2026Q2,17211,241,152.68,10,2026-08-01 03:12:44
2026-06-23,F-1007,NMB_US_Meta_Retargeting_2026Q2,18378,307,161.75,16,2026-08-01 03:12:44
2026-06-24,F-1007,NMB_US_Meta_Retargeting_2026Q2,21572,339,191.96,17,2026-08-01 03:12:44
2026-06-25,F-1007,NMB_US_Meta_Retargeting_2026Q2,20792,352,188.42,12,2026-08-01 03:12:44
2026-06-26,F-1007,NMB_US_Meta_Retargeting_2026Q2,21983,320,201.99,17,2026-08-01 03:12:44
2026-06-27,F-1007,NMB_US_Meta_Retargeting_2026Q2,12106,166,108.07,13,2026-08-01 03:12:44
2026-06-28,F-1007,NMB_US_Meta_Retargeting_2026Q2,13262,210,133.6,11,2026-08-01 03:12:44
2026-06-29,F-1007,NMB_US_Meta_Retargeting_2026Q2,18701,294,176.87,13,2026-08-01 03:12:44
2026-06-30,F-1007,NMB_US_Meta_Retargeting_2026Q2,21952,332,223.31,11,2026-08-01 03:12:44
2026-07-01,F-1007,NMB_US_Meta_Retargeting_2026Q2,16835,250,168.82,13,2026-08-01 03:12:44
2026-07-02,F-1007,NMB_US_Meta_Retargeting_2026Q2,19082,301,181.17,16,2026-08-01 03:12:44
2026-07-03,F-1007,NMB_US_Meta_Retargeting_2026Q2,20239,291,178.51,10,2026-08-01 03:12:44
2026-07-04,F-1007,NMB_US_Meta_Retargeting_2026Q2,12923,181,135.08,6,2026-08-01 03:12:44
2026-07-05,F-1007,NMB_US_Meta_Retargeting_2026Q2,13019,208,133.0,8,2026-08-01 03:12:44
2026-07-06,F-1007,NMB_US_Meta_Retargeting_2026Q2,16295,243,154.77,9,2026-08-01 03:12:44
2026-07-07,F-1007,NMB_US_Meta_Retargeting_2026Q2,19768,303,203.6,17,2026-08-01 03:12:44
2026-07-08,F-1007,NMB_US_Meta_Retargeting_2026Q2,23732,388,216.14,0,2026-08-01 03:12:44
2026-07-09,F-1007,NMB_US_Meta_Retargeting_2026Q2,19919,302,182.25,0,2026-08-01 03:12:44
2026-07-10,F-1007,NMB_US_Meta_Retargeting_2026Q2,17674,277,155.18,0,2026-08-01 03:12:44
2026-07-11,F-1007,NMB_US_Meta_Retargeting_2026Q2,15243,227,149.95,0,2026-08-01 03:12:44
2026-07-12,F-1007,NMB_US_Meta_Retargeting_2026Q2,11580,158,113.91,11,2026-08-01 03:12:44
2026-07-13,F-1007,NMB_US_Meta_Retargeting_2026Q2,21696,363,202.83,9,2026-08-01 03:12:44
2026-07-14,F-1007,NMB_US_Meta_Retargeting_2026Q2,19735,334,204.26,15,2026-08-01 03:12:44
2026-07-15,F-1007,NMB_US_Meta_Retargeting_2026Q2,23320,390,238.16,16,2026-08-01 03:12:44
2026-07-16,F-1007,NMB_US_Meta_Retargeting_2026Q2,18265,273,170.53,11,2026-08-01 03:12:44
2026-07-17,F-1007,NMB_US_Meta_Retargeting_2026Q2,22158,283,197.32,6,2026-08-01 03:12:44
2026-07-18,F-1007,NMB_US_Meta_Retargeting_2026Q2,12868,169,116.02,6,2026-08-01 03:12:44
2026-07-19,F-1007,NMB_US_Meta_Retargeting_2026Q2,12806,183,120.42,13,2026-08-01 03:12:44
2026-07-20,F-1007,NMB_US_Meta_Retargeting_2026Q2,15828,264,161.0,5,2026-08-01 03:12:44
2026-07-21,F-1007,NMB_US_Meta_Retargeting_2026Q2,20248,349,179.35,12,2026-08-01 03:12:44
2026-07-22,F-1007,NMB_US_Meta_Retargeting_2026Q2,24573,414,243.62,16,2026-08-01 03:12:44
2026-07-23,F-1007,NMB_US_Meta_Retargeting_2026Q2,19481,314,201.09,6,2026-08-01 03:12:44
2026-07-24,F-1007,NMB_US_Meta_Retargeting_2026Q2,20873,331,181.93,12,2026-08-01 03:12:44
2026-07-25,F-1007,NMB_US_Meta_Retargeting_2026Q2,12353,203,115.85,10,2026-08-01 03:12:44
2026-07-26,F-1007,NMB_US_Meta_Retargeting_2026Q2,11621,165,117.9,7,2026-08-01 03:12:44
2026-07-27,F-1007,NMB_US_Meta_Retargeting_2026Q2,18880,296,175.73,5,2026-08-01 03:12:44
2026-07-28,F-1007,NMB_US_Meta_Retargeting_2026Q2,18528,237,172.59,11,2026-08-01 03:12:44
2026-07-29,F-1007,NMB_US_Meta_Retargeting_2026Q2,25346,325,195.26,6,2026-08-01 03:12:44
2026-07-29,F-1007,NMB_US_Meta_Retargeting_2026Q2,25346,325,224.3,8,2026-08-04 03:09:10
2026-07-30,F-1007,NMB_US_Meta_Retargeting_2026Q2,20136,301,167.76,9,2026-08-01 03:12:44
2026-07-30,F-1007,NMB_US_Meta_Retargeting_2026Q2,20136,301,193.68,11,2026-08-04 03:09:10
2026-07-31,F-1007,NMB_US_Meta_Retargeting_2026Q2,19970,309,154.11,11,2026-08-01 03:12:44
2026-07-31,F-1007,NMB_US_Meta_Retargeting_2026Q2,19970,309,173.79,15,2026-08-04 03:09:10
2026-05-01,F-1008,Campaign #17 - old test,1629,11,15.1,0,2026-08-01 03:12:44
2026-05-02,F-1008,Campaign #17 - old test,1426,9,13.27,0,2026-08-01 03:12:44
2026-05-03,F-1008,Campaign #17 - old test,1214,6,11.21,0,2026-08-01 03:12:44
2026-05-04,F-1008,Campaign #17 - old test,2144,12,20.01,0,2026-08-01 03:12:44
2026-05-05,F-1008,Campaign #17 - old test,1712,8,16.66,0,2026-08-01 03:12:44
2026-05-06,F-1008,Campaign #17 - old test,2406,14,21.04,0,2026-08-01 03:12:44
2026-05-07,F-1008,Campaign #17 - old test,1863,10,16.66,0,2026-08-01 03:12:44
2026-05-08,F-1008,Campaign #17 - old test,2200,15,19.67,0,2026-08-01 03:12:44
2026-05-09,F-1008,Campaign #17 - old test,1231,8,12.43,0,2026-08-01 03:12:44
2026-05-10,F-1008,Campaign #17 - old test,1489,8,14.55,0,2026-08-01 03:12:44
2026-05-11,F-1008,Campaign #17 - old test,1532,10,15.38,0,2026-08-01 03:12:44
2026-05-12,F-1008,Campaign #17 - old test,2310,12,22.25,0,2026-08-01 03:12:44
2026-05-13,F-1008,Campaign #17 - old test,1824,9,17.6,0,2026-08-01 03:12:44
2026-05-14,F-1008,Campaign #17 - old test,2222,12,20.5,0,2026-08-01 03:12:44
2026-05-15,F-1008,Campaign #17 - old test,1977,13,19.97,0,2026-08-01 03:12:44
2026-05-16,F-1008,Campaign #17 - old test,1329,8,12.78,0,2026-08-01 03:12:44
2026-05-17,F-1008,Campaign #17 - old test,1480,9,13.35,0,2026-08-01 03:12:44
2026-05-18,F-1008,Campaign #17 - old test,1495,9,15.22,0,2026-08-01 03:12:44
2026-05-19,F-1008,Campaign #17 - old test,2105,13,18.3,0,2026-08-01 03:12:44
2026-05-20,F-1008,Campaign #17 - old test,1671,10,17.14,0,2026-08-01 03:12:44
2026-05-21,F-1008,Campaign #17 - old test,1733,9,17.28,0,2026-08-01 03:12:44
2026-05-22,F-1008,Campaign #17 - old test,1588,10,14.94,0,2026-08-01 03:12:44
2026-05-23,F-1008,Campaign #17 - old test,1215,6,11.05,0,2026-08-01 03:12:44
2026-05-24,F-1008,Campaign #17 - old test,1242,7,10.78,0,2026-08-01 03:12:44
2026-05-25,F-1008,Campaign #17 - old test,2246,13,19.66,0,2026-08-01 03:12:44
2026-05-26,F-1008,Campaign #17 - old test,2207,13,22.82,0,2026-08-01 03:12:44
2026-05-27,F-1008,Campaign #17 - old test,1928,13,18.04,0,2026-08-01 03:12:44
2026-05-28,F-1008,Campaign #17 - old test,2001,13,17.89,0,2026-08-01 03:12:44
2026-05-29,F-1008,Campaign #17 - old test,1863,11,18.0,0,2026-08-01 03:12:44
2026-05-30,F-1008,Campaign #17 - old test,1700,11,15.41,0,2026-08-01 03:12:44
2026-05-31,F-1008,Campaign #17 - old test,1159,7,12.1,0,2026-08-01 03:12:44
2026-06-01,F-1008,Campaign #17 - old test,1977,10,19.4,0,2026-08-01 03:12:44
2026-06-02,F-1008,Campaign #17 - old test,2289,15,20.22,0,2026-08-01 03:12:44
2026-06-03,F-1008,Campaign #17 - old test,2391,13,21.35,0,2026-08-01 03:12:44
2026-06-04,F-1008,Campaign #17 - old test,2389,15,20.9,1,2026-08-01 03:12:44
2026-06-05,F-1008,Campaign #17 - old test,1840,10,17.07,0,2026-08-01 03:12:44
2026-06-06,F-1008,Campaign #17 - old test,1190,6,12.01,0,2026-08-01 03:12:44
2026-06-07,F-1008,Campaign #17 - old test,1497,8,14.27,0,2026-08-01 03:12:44
2026-06-08,F-1008,Campaign #17 - old test,2418,16,21.23,0,2026-08-01 03:12:44
2026-06-09,F-1008,Campaign #17 - old test,1961,12,20.04,0,2026-08-01 03:12:44
2026-06-10,F-1008,Campaign #17 - old test,2072,13,21.39,0,2026-08-01 03:12:44
2026-06-11,F-1008,Campaign #17 - old test,1989,10,20.54,0,2026-08-01 03:12:44
2026-06-12,F-1008,Campaign #17 - old test,1536,8,15.42,0,2026-08-01 03:12:44
2026-06-13,F-1008,Campaign #17 - old test,1349,9,12.69,0,2026-08-01 03:12:44
2026-06-14,F-1008,Campaign #17 - old test,1362,7,13.01,0,2026-08-01 03:12:44
2026-06-14,F-1008,Campaign #17 - old test,1362,7,13.01,0,2026-08-01 03:12:44
2026-06-15,F-1008,Campaign #17 - old test,1832,10,18.02,0,2026-08-01 03:12:44
2026-06-16,F-1008,Campaign #17 - old test,2509,15,22.18,0,2026-08-01 03:12:44
2026-06-17,F-1008,Campaign #17 - old test,2052,11,19.91,0,2026-08-01 03:12:44
2026-06-18,F-1008,Campaign #17 - old test,1638,8,17.21,0,2026-08-01 03:12:44
2026-06-19,F-1008,Campaign #17 - old test,2266,12,20.76,0,2026-08-01 03:12:44
2026-06-20,F-1008,Campaign #17 - old test,1358,8,12.28,0,2026-08-01 03:12:44
2026-06-21,F-1008,Campaign #17 - old test,1456,9,12.68,0,2026-08-01 03:12:44
2026-06-22,F-1008,Campaign #17 - old test,2300,12,20.28,0,2026-08-01 03:12:44
2026-06-23,F-1008,Campaign #17 - old test,2363,15,21.18,0,2026-08-01 03:12:44
2026-06-24,F-1008,Campaign #17 - old test,1929,12,19.64,0,2026-08-01 03:12:44
2026-06-25,F-1008,Campaign #17 - old test,1987,13,18.27,0,2026-08-01 03:12:44
2026-06-26,F-1008,Campaign #17 - old test,1864,12,16.72,0,2026-08-01 03:12:44
2026-06-27,F-1008,Campaign #17 - old test,1444,7,13.95,0,2026-08-01 03:12:44
2026-06-28,F-1008,Campaign #17 - old test,1514,8,13.74,0,2026-08-01 03:12:44
2026-06-29,F-1008,Campaign #17 - old test,2050,12,21.6,0,2026-08-01 03:12:44
2026-06-30,F-1008,Campaign #17 - old test,1951,12,18.86,0,2026-08-01 03:12:44
2026-07-01,F-1008,Campaign #17 - old test,1865,12,17.55,0,2026-08-01 03:12:44
2026-07-02,F-1008,Campaign #17 - old test,1919,11,18.01,0,2026-08-01 03:12:44
2026-07-03,F-1008,Campaign #17 - old test,1656,9,16.65,0,2026-08-01 03:12:44
2026-07-04,F-1008,Campaign #17 - old test,1442,7,13.87,0,2026-08-01 03:12:44
2026-07-05,F-1008,Campaign #17 - old test,1436,9,14.53,0,2026-08-01 03:12:44
2026-07-06,F-1008,Campaign #17 - old test,2008,12,18.63,0,2026-08-01 03:12:44
2026-07-07,F-1008,Campaign #17 - old test,2279,13,19.86,0,2026-08-01 03:12:44
2026-07-08,F-1008,Campaign #17 - old test,2656,14,24.77,0,2026-08-01 03:12:44
2026-07-09,F-1008,Campaign #17 - old test,2436,15,22.74,0,2026-08-01 03:12:44
2026-07-10,F-1008,Campaign #17 - old test,1683,11,17.5,0,2026-08-01 03:12:44
2026-07-11,F-1008,Campaign #17 - old test,1694,11,16.23,0,2026-08-01 03:12:44
2026-07-12,F-1008,Campaign #17 - old test,1318,7,12.63,0,2026-08-01 03:12:44
2026-07-13,F-1008,Campaign #17 - old test,1753,10,17.95,0,2026-08-01 03:12:44
2026-07-14,F-1008,Campaign #17 - old test,2062,13,20.83,0,2026-08-01 03:12:44
2026-07-15,F-1008,Campaign #17 - old test,2505,15,23.4,0,2026-08-01 03:12:44
